,error,params,model_name,base_arch,input_size,factor,distortion
1811,0.14398759603500366,196532476,swin_large_patch4_window7_224,swin,224,1.899999976158142,Contrast
1812,0.142900288105011,196532476,swin_large_patch4_window7_224,swin,224,1.7999999523162842,Contrast
1813,0.14219555258750916,196532476,swin_large_patch4_window7_224,swin,224,1.7000000476837158,Contrast
1814,0.1412290632724762,196532476,swin_large_patch4_window7_224,swin,224,1.600000023841858,Contrast
1815,0.14044378697872162,196532476,swin_large_patch4_window7_224,swin,224,1.5,Contrast
1816,0.13939674198627472,196532476,swin_large_patch4_window7_224,swin,224,1.399999976158142,Contrast
1817,0.13832958042621613,196532476,swin_large_patch4_window7_224,swin,224,1.2999999523162842,Contrast
1818,0.13720199465751648,196532476,swin_large_patch4_window7_224,swin,224,1.2000000476837158,Contrast
1819,0.1358126550912857,196532476,swin_large_patch4_window7_224,swin,224,1.100000023841858,Contrast
1820,0.13528914749622345,196532476,swin_large_patch4_window7_224,swin,224,1.0,Contrast
1821,0.13587306439876556,196532476,swin_large_patch4_window7_224,swin,224,0.8999999761581421,Contrast
1822,0.13633617758750916,196532476,swin_large_patch4_window7_224,swin,224,0.800000011920929,Contrast
1823,0.13887323439121246,196532476,swin_large_patch4_window7_224,swin,224,0.699999988079071,Contrast
1824,0.140947163105011,196532476,swin_large_patch4_window7_224,swin,224,0.6000000238418579,Contrast
1825,0.14322245121002197,196532476,swin_large_patch4_window7_224,swin,224,0.5,Contrast
1826,0.14584004878997803,196532476,swin_large_patch4_window7_224,swin,224,0.4000000059604645,Contrast
1827,0.14706829190254211,196532476,swin_large_patch4_window7_224,swin,224,0.30000001192092896,Contrast
1828,0.1505517065525055,196532476,swin_large_patch4_window7_224,swin,224,0.20000000298023224,Contrast
1829,0.15719635784626007,196532476,swin_large_patch4_window7_224,swin,224,0.10000000149011612,Contrast
1830,0.9988723993301392,196532476,swin_large_patch4_window7_224,swin,224,0.0,Contrast
1831,0.15862596035003662,87768224,swin_base_patch4_window7_224,swin,224,2.0,Contrast
1832,0.15747825801372528,87768224,swin_base_patch4_window7_224,swin,224,1.899999976158142,Contrast
1833,0.15574662387371063,87768224,swin_base_patch4_window7_224,swin,224,1.7999999523162842,Contrast
1834,0.15467944741249084,87768224,swin_base_patch4_window7_224,swin,224,1.7000000476837158,Contrast
1835,0.1531088948249817,87768224,swin_base_patch4_window7_224,swin,224,1.600000023841858,Contrast
1836,0.15151819586753845,87768224,swin_base_patch4_window7_224,swin,224,1.5,Contrast
1837,0.15043090283870697,87768224,swin_base_patch4_window7_224,swin,224,1.399999976158142,Contrast
1838,0.14972615242004397,87768224,swin_base_patch4_window7_224,swin,224,1.2999999523162842,Contrast
1839,0.14851804077625275,87768224,swin_base_patch4_window7_224,swin,224,1.2000000476837158,Contrast
1840,0.14682666957378387,87768224,swin_base_patch4_window7_224,swin,224,1.100000023841858,Contrast
1841,0.14660519361495972,87768224,swin_base_patch4_window7_224,swin,224,1.0,Contrast
1842,0.14660519361495972,87768224,swin_base_patch4_window7_224,swin,224,0.8999999761581421,Contrast
1843,0.1476723551750183,87768224,swin_base_patch4_window7_224,swin,224,0.800000011920929,Contrast
1844,0.14946439862251282,87768224,swin_base_patch4_window7_224,swin,224,0.699999988079071,Contrast
1845,0.1508336067199707,87768224,swin_base_patch4_window7_224,swin,224,0.6000000238418579,Contrast
1846,0.15268604457378387,87768224,swin_base_patch4_window7_224,swin,224,0.5,Contrast
1847,0.15441769361495972,87768224,swin_base_patch4_window7_224,swin,224,0.4000000059604645,Contrast
1848,0.15620972216129303,87768224,swin_base_patch4_window7_224,swin,224,0.30000001192092896,Contrast
1849,0.16144490242004397,87768224,swin_base_patch4_window7_224,swin,224,0.20000000298023224,Contrast
1850,0.1720159500837326,87768224,swin_base_patch4_window7_224,swin,224,0.10000000149011612,Contrast
1851,0.9988723993301392,87768224,swin_base_patch4_window7_224,swin,224,0.0,Contrast
1852,0.17994925379753113,49606258,swin_small_patch4_window7_224,swin,224,2.0,Contrast
1853,0.17829816043376925,49606258,swin_small_patch4_window7_224,swin,224,1.899999976158142,Contrast
1854,0.17674773931503296,49606258,swin_small_patch4_window7_224,swin,224,1.7999999523162842,Contrast
1855,0.17467381060123444,49606258,swin_small_patch4_window7_224,swin,224,1.7000000476837158,Contrast
1856,0.17312338948249817,49606258,swin_small_patch4_window7_224,swin,224,1.600000023841858,Contrast
1857,0.1717139184474945,49606258,swin_small_patch4_window7_224,swin,224,1.5,Contrast
1858,0.16984133422374725,49606258,swin_small_patch4_window7_224,swin,224,1.399999976158142,Contrast
1859,0.16897551715373993,49606258,swin_small_patch4_window7_224,swin,224,1.2999999523162842,Contrast
1860,0.16762645542621613,49606258,swin_small_patch4_window7_224,swin,224,1.2000000476837158,Contrast
1861,0.16613644361495972,49606258,swin_small_patch4_window7_224,swin,224,1.100000023841858,Contrast
1862,0.16547197103500366,49606258,swin_small_patch4_window7_224,swin,224,1.0,Contrast
1863,0.16605590283870697,49606258,swin_small_patch4_window7_224,swin,224,0.8999999761581421,Contrast
1864,0.1670626550912857,49606258,swin_small_patch4_window7_224,swin,224,0.800000011920929,Contrast
1865,0.1703849881887436,49606258,swin_small_patch4_window7_224,swin,224,0.699999988079071,Contrast
1866,0.17324420809745789,49606258,swin_small_patch4_window7_224,swin,224,0.6000000238418579,Contrast
1867,0.1778954565525055,49606258,swin_small_patch4_window7_224,swin,224,0.5,Contrast
1868,0.1808352172374725,49606258,swin_small_patch4_window7_224,swin,224,0.4000000059604645,Contrast
1869,0.18220441043376925,49606258,swin_small_patch4_window7_224,swin,224,0.30000001192092896,Contrast
1870,0.18633215129375455,49606258,swin_small_patch4_window7_224,swin,224,0.20000000298023224,Contrast
1871,0.20125241577625275,49606258,swin_small_patch4_window7_224,swin,224,0.10000000149011612,Contrast
1872,0.9988120198249816,49606258,swin_small_patch4_window7_224,swin,224,0.0,Contrast
1873,0.2079373449087143,28288354,swin_tiny_patch4_window7_224,swin,224,2.0,Contrast
1874,0.2055211067199707,28288354,swin_tiny_patch4_window7_224,swin,224,1.899999976158142,Contrast
1875,0.20318540930747983,28288354,swin_tiny_patch4_window7_224,swin,224,1.7999999523162842,Contrast
1876,0.2004067301750183,28288354,swin_tiny_patch4_window7_224,swin,224,1.7000000476837158,Contrast
1877,0.1982925236225128,28288354,swin_tiny_patch4_window7_224,swin,224,1.600000023841858,Contrast
1878,0.19579574465751648,28288354,swin_tiny_patch4_window7_224,swin,224,1.5,Contrast
1879,0.19394329190254211,28288354,swin_tiny_patch4_window7_224,swin,224,1.399999976158142,Contrast
1880,0.19209085404872897,28288354,swin_tiny_patch4_window7_224,swin,224,1.2999999523162842,Contrast
1881,0.1903390735387802,28288354,swin_tiny_patch4_window7_224,swin,224,1.2000000476837158,Contrast
1882,0.1889900118112564,28288354,swin_tiny_patch4_window7_224,swin,224,1.100000023841858,Contrast
1883,0.18820473551750183,28288354,swin_tiny_patch4_window7_224,swin,224,1.0,Contrast
1884,0.18818460404872897,28288354,swin_tiny_patch4_window7_224,swin,224,0.8999999761581421,Contrast
1885,0.18987596035003665,28288354,swin_tiny_patch4_window7_224,swin,224,0.800000011920929,Contrast
1886,0.191084086894989,28288354,swin_tiny_patch4_window7_224,swin,224,0.699999988079071,Contrast
1887,0.19376207888126373,28288354,swin_tiny_patch4_window7_224,swin,224,0.6000000238418579,Contrast
1888,0.1974065750837326,28288354,swin_tiny_patch4_window7_224,swin,224,0.5,Contrast
1889,0.19960132241249084,28288354,swin_tiny_patch4_window7_224,swin,224,0.4000000059604645,Contrast
1890,0.2007288932800293,28288354,swin_tiny_patch4_window7_224,swin,224,0.30000001192092896,Contrast
1891,0.20572245121002197,28288354,swin_tiny_patch4_window7_224,swin,224,0.20000000298023224,Contrast
1892,0.22241462767124176,28288354,swin_tiny_patch4_window7_224,swin,224,0.10000000149011612,Contrast
1893,0.9989328384399414,28288354,swin_tiny_patch4_window7_224,swin,224,0.0,Contrast
1894,0.1345953494310379,66347960,tf_efficientnet_b7,efficientnet,600,2.0,Contrast
1895,0.13427484035491943,66347960,tf_efficientnet_b7,efficientnet,600,1.899999976158142,Contrast
1896,0.13373397290706637,66347960,tf_efficientnet_b7,efficientnet,600,1.7999999523162842,Contrast
1897,0.13339343667030334,66347960,tf_efficientnet_b7,efficientnet,600,1.7000000476837158,Contrast
1898,0.13289262354373932,66347960,tf_efficientnet_b7,efficientnet,600,1.600000023841858,Contrast
1899,0.13211138546466827,66347960,tf_efficientnet_b7,efficientnet,600,1.5,Contrast
1900,0.1315104216337204,66347960,tf_efficientnet_b7,efficientnet,600,1.399999976158142,Contrast
1901,0.13177083432674408,66347960,tf_efficientnet_b7,efficientnet,600,1.2999999523162842,Contrast
1902,0.13143028318881989,66347960,tf_efficientnet_b7,efficientnet,600,1.2000000476837158,Contrast
1903,0.13120993971824646,66347960,tf_efficientnet_b7,efficientnet,600,1.100000023841858,Contrast
1904,0.1311898976564407,66347960,tf_efficientnet_b7,efficientnet,600,1.0,Contrast
1905,0.13243189454078674,66347960,tf_efficientnet_b7,efficientnet,600,0.8999999761581421,Contrast
1906,0.1341145783662796,66347960,tf_efficientnet_b7,efficientnet,600,0.800000011920929,Contrast
1907,0.1360977590084076,66347960,tf_efficientnet_b7,efficientnet,600,0.699999988079071,Contrast
1908,0.13854166865348816,66347960,tf_efficientnet_b7,efficientnet,600,0.6000000238418579,Contrast
1909,0.14242789149284363,66347960,tf_efficientnet_b7,efficientnet,600,0.5,Contrast
1910,0.14901843667030334,66347960,tf_efficientnet_b7,efficientnet,600,0.4000000059604645,Contrast
1911,0.1598156988620758,66347960,tf_efficientnet_b7,efficientnet,600,0.30000001192092896,Contrast
1912,0.18479567766189575,66347960,tf_efficientnet_b7,efficientnet,600,0.20000000298023224,Contrast
1913,0.28265222907066345,66347960,tf_efficientnet_b7,efficientnet,600,0.10000000149011612,Contrast
1914,0.9989984035491944,66347960,tf_efficientnet_b7,efficientnet,600,0.0,Contrast
1915,0.14122596383094788,43040704,tf_efficientnet_b6,efficientnet,528,2.0,Contrast
1916,0.14108574390411377,43040704,tf_efficientnet_b6,efficientnet,528,1.899999976158142,Contrast
1917,0.14018429815769196,43040704,tf_efficientnet_b6,efficientnet,528,1.7999999523162842,Contrast
1918,0.13934294879436493,43040704,tf_efficientnet_b6,efficientnet,528,1.7000000476837158,Contrast
1919,0.13876201212406158,43040704,tf_efficientnet_b6,efficientnet,528,1.600000023841858,Contrast
1920,0.13764022290706637,43040704,tf_efficientnet_b6,efficientnet,528,1.5,Contrast
1921,0.1364382952451706,43040704,tf_efficientnet_b6,efficientnet,528,1.399999976158142,Contrast
1922,0.1352163404226303,43040704,tf_efficientnet_b6,efficientnet,528,1.2999999523162842,Contrast
1923,0.1347355842590332,43040704,tf_efficientnet_b6,efficientnet,528,1.2000000476837158,Contrast
1924,0.13537660241127014,43040704,tf_efficientnet_b6,efficientnet,528,1.100000023841858,Contrast
1925,0.1348758041858673,43040704,tf_efficientnet_b6,efficientnet,528,1.0,Contrast
1926,0.1357572078704834,43040704,tf_efficientnet_b6,efficientnet,528,0.8999999761581421,Contrast
1927,0.13647836446762085,43040704,tf_efficientnet_b6,efficientnet,528,0.800000011920929,Contrast
1928,0.1374799609184265,43040704,tf_efficientnet_b6,efficientnet,528,0.699999988079071,Contrast
1929,0.13872195780277252,43040704,tf_efficientnet_b6,efficientnet,528,0.6000000238418579,Contrast
1930,0.14080528914928436,43040704,tf_efficientnet_b6,efficientnet,528,0.5,Contrast
1931,0.14417067170143127,43040704,tf_efficientnet_b6,efficientnet,528,0.4000000059604645,Contrast
1932,0.1511017680168152,43040704,tf_efficientnet_b6,efficientnet,528,0.30000001192092896,Contrast
1933,0.16596554219722748,43040704,tf_efficientnet_b6,efficientnet,528,0.20000000298023224,Contrast
1934,0.22335736453533173,43040704,tf_efficientnet_b6,efficientnet,528,0.10000000149011612,Contrast
1935,0.9991185665130616,43040704,tf_efficientnet_b6,efficientnet,528,0.0,Contrast
1936,0.1475560963153839,30389784,tf_efficientnet_b5,efficientnet,456,2.0,Contrast
1937,0.1464743614196777,30389784,tf_efficientnet_b5,efficientnet,456,1.899999976158142,Contrast
1938,0.14573317766189575,30389784,tf_efficientnet_b5,efficientnet,456,1.7999999523162842,Contrast
1939,0.1445913463830948,30389784,tf_efficientnet_b5,efficientnet,456,1.7000000476837158,Contrast
1940,0.14372996985912323,30389784,tf_efficientnet_b5,efficientnet,456,1.600000023841858,Contrast
1941,0.14296874403953552,30389784,tf_efficientnet_b5,efficientnet,456,1.5,Contrast
1942,0.14160656929016113,30389784,tf_efficientnet_b5,efficientnet,456,1.399999976158142,Contrast
1943,0.1415064036846161,30389784,tf_efficientnet_b5,efficientnet,456,1.2999999523162842,Contrast
1944,0.14064502716064453,30389784,tf_efficientnet_b5,efficientnet,456,1.2000000476837158,Contrast
1945,0.1398637890815735,30389784,tf_efficientnet_b5,efficientnet,456,1.100000023841858,Contrast
1946,0.1400841325521469,30389784,tf_efficientnet_b5,efficientnet,456,1.0,Contrast
1947,0.14052483439445496,30389784,tf_efficientnet_b5,efficientnet,456,0.8999999761581421,Contrast
1948,0.14112579822540283,30389784,tf_efficientnet_b5,efficientnet,456,0.800000011920929,Contrast
1949,0.14196714758872986,30389784,tf_efficientnet_b5,efficientnet,456,0.699999988079071,Contrast
1950,0.1436298042535782,30389784,tf_efficientnet_b5,efficientnet,456,0.6000000238418579,Contrast
1951,0.14561298489570618,30389784,tf_efficientnet_b5,efficientnet,456,0.5,Contrast
1952,0.1499399095773697,30389784,tf_efficientnet_b5,efficientnet,456,0.4000000059604645,Contrast
1953,0.15725159645080566,30389784,tf_efficientnet_b5,efficientnet,456,0.30000001192092896,Contrast
1954,0.17928685247898102,30389784,tf_efficientnet_b5,efficientnet,456,0.20000000298023224,Contrast
1955,0.2620793282985687,30389784,tf_efficientnet_b5,efficientnet,456,0.10000000149011612,Contrast
1956,0.9991586804389954,30389784,tf_efficientnet_b5,efficientnet,456,0.0,Contrast
1957,0.15382611751556396,19341616,tf_efficientnet_b4,efficientnet,380,2.0,Contrast
1958,0.15298478305339813,19341616,tf_efficientnet_b4,efficientnet,380,1.899999976158142,Contrast
1959,0.15226362645626068,19341616,tf_efficientnet_b4,efficientnet,380,1.7999999523162842,Contrast
1960,0.1514423042535782,19341616,tf_efficientnet_b4,efficientnet,380,1.7000000476837158,Contrast
1961,0.15086138248443604,19341616,tf_efficientnet_b4,efficientnet,380,1.600000023841858,Contrast
1962,0.1503605842590332,19341616,tf_efficientnet_b4,efficientnet,380,1.5,Contrast
1963,0.1492588073015213,19341616,tf_efficientnet_b4,efficientnet,380,1.399999976158142,Contrast
1964,0.14879807829856873,19341616,tf_efficientnet_b4,efficientnet,380,1.2999999523162842,Contrast
1965,0.14743590354919434,19341616,tf_efficientnet_b4,efficientnet,380,1.2000000476837158,Contrast
1966,0.14783653616905212,19341616,tf_efficientnet_b4,efficientnet,380,1.100000023841858,Contrast
1967,0.14817708730697632,19341616,tf_efficientnet_b4,efficientnet,380,1.0,Contrast
1968,0.14941906929016113,19341616,tf_efficientnet_b4,efficientnet,380,0.8999999761581421,Contrast
1969,0.15102162957191467,19341616,tf_efficientnet_b4,efficientnet,380,0.800000011920929,Contrast
1970,0.15308493375778198,19341616,tf_efficientnet_b4,efficientnet,380,0.699999988079071,Contrast
1971,0.15552884340286255,19341616,tf_efficientnet_b4,efficientnet,380,0.6000000238418579,Contrast
1972,0.1602964699268341,19341616,tf_efficientnet_b4,efficientnet,380,0.5,Contrast
1973,0.16784855723381042,19341616,tf_efficientnet_b4,efficientnet,380,0.4000000059604645,Contrast
1974,0.1827123463153839,19341616,tf_efficientnet_b4,efficientnet,380,0.30000001192092896,Contrast
1975,0.21804888546466827,19341616,tf_efficientnet_b4,efficientnet,380,0.20000000298023224,Contrast
1976,0.3421073853969574,19341616,tf_efficientnet_b4,efficientnet,380,0.10000000149011612,Contrast
1977,0.9992788434028624,19341616,tf_efficientnet_b4,efficientnet,380,0.0,Contrast
1978,0.18375401198863983,12233232,tf_efficientnet_b3,efficientnet,300,2.0,Contrast
1979,0.18062900006771088,12233232,tf_efficientnet_b3,efficientnet,300,1.899999976158142,Contrast
1980,0.17760416865348816,12233232,tf_efficientnet_b3,efficientnet,300,1.7999999523162842,Contrast
1981,0.1744791716337204,12233232,tf_efficientnet_b3,efficientnet,300,1.7000000476837158,Contrast
1982,0.17231570184230804,12233232,tf_efficientnet_b3,efficientnet,300,1.600000023841858,Contrast
1983,0.16919070482254028,12233232,tf_efficientnet_b3,efficientnet,300,1.5,Contrast
1984,0.16682691872119904,12233232,tf_efficientnet_b3,efficientnet,300,1.399999976158142,Contrast
1985,0.16430288553237915,12233232,tf_efficientnet_b3,efficientnet,300,1.2999999523162842,Contrast
1986,0.16223958134651184,12233232,tf_efficientnet_b3,efficientnet,300,1.2000000476837158,Contrast
1987,0.16121794283390045,12233232,tf_efficientnet_b3,efficientnet,300,1.100000023841858,Contrast
1988,0.16129808127880096,12233232,tf_efficientnet_b3,efficientnet,300,1.0,Contrast
1989,0.16272035241127014,12233232,tf_efficientnet_b3,efficientnet,300,0.8999999761581421,Contrast
1990,0.16500400006771088,12233232,tf_efficientnet_b3,efficientnet,300,0.800000011920929,Contrast
1991,0.16760817170143127,12233232,tf_efficientnet_b3,efficientnet,300,0.699999988079071,Contrast
1992,0.17113381624221802,12233232,tf_efficientnet_b3,efficientnet,300,0.6000000238418579,Contrast
1993,0.17566105723381042,12233232,tf_efficientnet_b3,efficientnet,300,0.5,Contrast
1994,0.1838742047548294,12233232,tf_efficientnet_b3,efficientnet,300,0.4000000059604645,Contrast
1995,0.1998998373746872,12233232,tf_efficientnet_b3,efficientnet,300,0.30000001192092896,Contrast
1996,0.2344350963830948,12233232,tf_efficientnet_b3,efficientnet,300,0.20000000298023224,Contrast
1997,0.3639422953128814,12233232,tf_efficientnet_b3,efficientnet,300,0.10000000149011612,Contrast
1998,0.999258816242218,12233232,tf_efficientnet_b3,efficientnet,300,0.0,Contrast
1999,0.20789262652397156,9109994,tf_efficientnet_b2,efficientnet,260,2.0,Contrast
2000,0.20426683127880096,9109994,tf_efficientnet_b2,efficientnet,260,1.899999976158142,Contrast
2001,0.20020031929016113,9109994,tf_efficientnet_b2,efficientnet,260,1.7999999523162842,Contrast
2002,0.19669471681118011,9109994,tf_efficientnet_b2,efficientnet,260,1.7000000476837158,Contrast
2003,0.19178685545921328,9109994,tf_efficientnet_b2,efficientnet,260,1.600000023841858,Contrast
2004,0.18854166567325592,9109994,tf_efficientnet_b2,efficientnet,260,1.5,Contrast
2005,0.18513621389865875,9109994,tf_efficientnet_b2,efficientnet,260,1.399999976158142,Contrast
2006,0.1819511204957962,9109994,tf_efficientnet_b2,efficientnet,260,1.2999999523162842,Contrast
2007,0.1799679547548294,9109994,tf_efficientnet_b2,efficientnet,260,1.2000000476837158,Contrast
2008,0.17808493971824646,9109994,tf_efficientnet_b2,efficientnet,260,1.100000023841858,Contrast
2009,0.17826522886753082,9109994,tf_efficientnet_b2,efficientnet,260,1.0,Contrast
2010,0.17964743077754974,9109994,tf_efficientnet_b2,efficientnet,260,0.8999999761581421,Contrast
2011,0.1822315752506256,9109994,tf_efficientnet_b2,efficientnet,260,0.800000011920929,Contrast
2012,0.18567708134651184,9109994,tf_efficientnet_b2,efficientnet,260,0.699999988079071,Contrast
2013,0.19022436439990997,9109994,tf_efficientnet_b2,efficientnet,260,0.6000000238418579,Contrast
2014,0.19751602411270144,9109994,tf_efficientnet_b2,efficientnet,260,0.5,Contrast
2015,0.20809294283390045,9109994,tf_efficientnet_b2,efficientnet,260,0.4000000059604645,Contrast
2016,0.2266826927661896,9109994,tf_efficientnet_b2,efficientnet,260,0.30000001192092896,Contrast
2017,0.2673477530479431,9109994,tf_efficientnet_b2,efficientnet,260,0.20000000298023224,Contrast
2018,0.40224358439445496,9109994,tf_efficientnet_b2,efficientnet,260,0.10000000149011612,Contrast
2019,0.9992387890815736,9109994,tf_efficientnet_b2,efficientnet,260,0.0,Contrast
2020,0.2223757952451706,7794184,tf_efficientnet_b1,efficientnet,240,2.0,Contrast
2021,0.21794871985912323,7794184,tf_efficientnet_b1,efficientnet,240,1.899999976158142,Contrast
2022,0.21370191872119904,7794184,tf_efficientnet_b1,efficientnet,240,1.7999999523162842,Contrast
2023,0.20919470489025116,7794184,tf_efficientnet_b1,efficientnet,240,1.7000000476837158,Contrast
2024,0.2047676295042038,7794184,tf_efficientnet_b1,efficientnet,240,1.600000023841858,Contrast
2025,0.20028044283390045,7794184,tf_efficientnet_b1,efficientnet,240,1.5,Contrast
2026,0.19635416567325592,7794184,tf_efficientnet_b1,efficientnet,240,1.399999976158142,Contrast
2027,0.19342948496341705,7794184,tf_efficientnet_b1,efficientnet,240,1.2999999523162842,Contrast
2028,0.19018429517745972,7794184,tf_efficientnet_b1,efficientnet,240,1.2000000476837158,Contrast
2029,0.18800079822540283,7794184,tf_efficientnet_b1,efficientnet,240,1.100000023841858,Contrast
2030,0.1876402199268341,7794184,tf_efficientnet_b1,efficientnet,240,1.0,Contrast
2031,0.19054487347602844,7794184,tf_efficientnet_b1,efficientnet,240,0.8999999761581421,Contrast
2032,0.19358974695205688,7794184,tf_efficientnet_b1,efficientnet,240,0.800000011920929,Contrast
2033,0.19707532227039337,7794184,tf_efficientnet_b1,efficientnet,240,0.699999988079071,Contrast
2034,0.20156249403953552,7794184,tf_efficientnet_b1,efficientnet,240,0.6000000238418579,Contrast
2035,0.20953525602817535,7794184,tf_efficientnet_b1,efficientnet,240,0.5,Contrast
2036,0.22287660837173465,7794184,tf_efficientnet_b1,efficientnet,240,0.4000000059604645,Contrast
2037,0.24873797595500943,7794184,tf_efficientnet_b1,efficientnet,240,0.30000001192092896,Contrast
2038,0.3007211685180664,7794184,tf_efficientnet_b1,efficientnet,240,0.20000000298023224,Contrast
2039,0.4852764308452606,7794184,tf_efficientnet_b1,efficientnet,240,0.10000000149011612,Contrast
2040,0.9991987347602844,7794184,tf_efficientnet_b1,efficientnet,240,0.0,Contrast
2041,0.2580128312110901,5288548,tf_efficientnet_b0,efficientnet,224,2.0,Contrast
2042,0.2530248463153839,5288548,tf_efficientnet_b0,efficientnet,224,1.899999976158142,Contrast
2043,0.24735577404499057,5288548,tf_efficientnet_b0,efficientnet,224,1.7999999523162842,Contrast
2044,0.24216747283935547,5288548,tf_efficientnet_b0,efficientnet,224,1.7000000476837158,Contrast
2045,0.23695912957191467,5288548,tf_efficientnet_b0,efficientnet,224,1.600000023841858,Contrast
2046,0.23086939752101895,5288548,tf_efficientnet_b0,efficientnet,224,1.5,Contrast
2047,0.2271233946084976,5288548,tf_efficientnet_b0,efficientnet,224,1.399999976158142,Contrast
2048,0.22337740659713745,5288548,tf_efficientnet_b0,efficientnet,224,1.2999999523162842,Contrast
2049,0.2201121747493744,5288548,tf_efficientnet_b0,efficientnet,224,1.2000000476837158,Contrast
2050,0.21866987645626068,5288548,tf_efficientnet_b0,efficientnet,224,1.100000023841858,Contrast
2051,0.21728765964508057,5288548,tf_efficientnet_b0,efficientnet,224,1.0,Contrast
2052,0.2190304547548294,5288548,tf_efficientnet_b0,efficientnet,224,0.8999999761581421,Contrast
2053,0.2225961536169052,5288548,tf_efficientnet_b0,efficientnet,224,0.800000011920929,Contrast
2054,0.2274439036846161,5288548,tf_efficientnet_b0,efficientnet,224,0.699999988079071,Contrast
2055,0.2349959909915924,5288548,tf_efficientnet_b0,efficientnet,224,0.6000000238418579,Contrast
2056,0.2450721114873886,5288548,tf_efficientnet_b0,efficientnet,224,0.5,Contrast
2057,0.26264023780822754,5288548,tf_efficientnet_b0,efficientnet,224,0.4000000059604645,Contrast
2058,0.2951722741127014,5288548,tf_efficientnet_b0,efficientnet,224,0.30000001192092896,Contrast
2059,0.3630809187889099,5288548,tf_efficientnet_b0,efficientnet,224,0.20000000298023224,Contrast
2060,0.591486394405365,5288548,tf_efficientnet_b0,efficientnet,224,0.10000000149011612,Contrast
2061,0.9992788434028624,5288548,tf_efficientnet_b0,efficientnet,224,0.0,Contrast
2062,0.31902384757995605,5717416,vit_tiny_patch16_224,vit,224,2.0,Contrast
2063,0.3097817301750183,5717416,vit_tiny_patch16_224,vit,224,1.899999976158142,Contrast
2064,0.30146583914756775,5717416,vit_tiny_patch16_224,vit,224,1.7999999523162842,Contrast
2065,0.29288819432258606,5717416,vit_tiny_patch16_224,vit,224,1.7000000476837158,Contrast
2066,0.28445151448249817,5717416,vit_tiny_patch16_224,vit,224,1.600000023841858,Contrast
2067,0.2764779329299927,5717416,vit_tiny_patch16_224,vit,224,1.5,Contrast
2068,0.2695715129375458,5717416,vit_tiny_patch16_224,vit,224,1.399999976158142,Contrast
2069,0.26208117604255676,5717416,vit_tiny_patch16_224,vit,224,1.2999999523162842,Contrast
2070,0.25666478276252747,5717416,vit_tiny_patch16_224,vit,224,1.2000000476837158,Contrast
2071,0.2530404329299927,5717416,vit_tiny_patch16_224,vit,224,1.100000023841858,Contrast
2072,0.25128865242004395,5717416,vit_tiny_patch16_224,vit,224,1.0,Contrast
2073,0.2510873079299927,5717416,vit_tiny_patch16_224,vit,224,0.8999999761581421,Contrast
2074,0.25380557775497437,5717416,vit_tiny_patch16_224,vit,224,0.800000011920929,Contrast
2075,0.26047036051750183,5717416,vit_tiny_patch16_224,vit,224,0.699999988079071,Contrast
2076,0.2706185579299927,5717416,vit_tiny_patch16_224,vit,224,0.6000000238418579,Contrast
2077,0.28404879570007324,5717416,vit_tiny_patch16_224,vit,224,0.5,Contrast
2078,0.3072044253349304,5717416,vit_tiny_patch16_224,vit,224,0.4000000059604645,Contrast
2079,0.3464280068874359,5717416,vit_tiny_patch16_224,vit,224,0.30000001192092896,Contrast
2080,0.4256201684474945,5717416,vit_tiny_patch16_224,vit,224,0.20000000298023224,Contrast
2081,0.6683312058448792,5717416,vit_tiny_patch16_224,vit,224,0.10000000149011612,Contrast
2082,0.9985703825950624,5717416,vit_tiny_patch16_224,vit,224,0.0,Contrast
2083,0.2127094119787216,22050664,vit_small_patch16_224,vit,224,2.0,Contrast
2084,0.20934681594371796,22050664,vit_small_patch16_224,vit,224,1.899999976158142,Contrast
2085,0.20662854611873627,22050664,vit_small_patch16_224,vit,224,1.7999999523162842,Contrast
2086,0.20364852249622345,22050664,vit_small_patch16_224,vit,224,1.7000000476837158,Contrast
2087,0.20111146569252017,22050664,vit_small_patch16_224,vit,224,1.600000023841858,Contrast
2088,0.1981515735387802,22050664,vit_small_patch16_224,vit,224,1.5,Contrast
2089,0.19587628543376925,22050664,vit_small_patch16_224,vit,224,1.399999976158142,Contrast
2090,0.19257409870624545,22050664,vit_small_patch16_224,vit,224,1.2999999523162842,Contrast
2091,0.1902182698249817,22050664,vit_small_patch16_224,vit,224,1.2000000476837158,Contrast
2092,0.1875,22050664,vit_small_patch16_224,vit,224,1.100000023841858,Contrast
2093,0.18784229457378387,22050664,vit_small_patch16_224,vit,224,1.0,Contrast
2094,0.1886879801750183,22050664,vit_small_patch16_224,vit,224,0.8999999761581421,Contrast
2095,0.1911243498325348,22050664,vit_small_patch16_224,vit,224,0.800000011920929,Contrast
2096,0.19225193560123444,22050664,vit_small_patch16_224,vit,224,0.699999988079071,Contrast
2097,0.1954937130212784,22050664,vit_small_patch16_224,vit,224,0.6000000238418579,Contrast
2098,0.1999838948249817,22050664,vit_small_patch16_224,vit,224,0.5,Contrast
2099,0.20691043138504028,22050664,vit_small_patch16_224,vit,224,0.4000000059604645,Contrast
2100,0.2179848551750183,22050664,vit_small_patch16_224,vit,224,0.30000001192092896,Contrast
2101,0.24289223551750183,22050664,vit_small_patch16_224,vit,224,0.20000000298023224,Contrast
